DEGRADED	 PESQMOS	 SUBJMOS	 COND	 SAMPLE_FREQ	 CRUDE_DELAY
 enhanced_f2_4_x-c2161_CAR_16k_ch01_snr_0.wav	 3.376	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_CAR_16k_ch01_snr_10.wav	 3.728	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_CAR_16k_ch01_snr_10.wav	 3.485	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_CAR_16k_ch01_snr_15.wav	 3.874	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_CAR_16k_ch01_snr_15.wav	 3.513	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_CAR_16k_ch01_snr_5.wav	 3.501	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_CAR_16k_ch01_snr_5.wav	 3.442	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_HEN_16k.ch01_snr_0.wav	 2.075	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_HEN_16k.ch01_snr_0.wav	 2.614	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_HEN_16k.ch01_snr_10.wav	 2.774	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_HEN_16k.ch01_snr_10.wav	 3.131	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_HEN_16k.ch01_snr_15.wav	 3.076	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_HEN_16k.ch01_snr_15.wav	 3.371	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_HEN_16k.ch01_snr_5.wav	 2.432	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_HEN_16k.ch01_snr_5.wav	 2.873	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_ING_16k_ch01_snr_0.wav	 2.029	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_ING_16k_ch01_snr_0.wav	 2.310	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_ING_16k_ch01_snr_10.wav	 2.645	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_ING_16k_ch01_snr_10.wav	 2.922	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_ING_16k_ch01_snr_15.wav	 2.938	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_ING_16k_ch01_snr_15.wav	 3.187	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_ING_16k_ch01_snr_5.wav	 2.346	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_ING_16k_ch01_snr_5.wav	 2.597	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n16_snr_0.wav	 1.572	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n16_snr_0.wav	 1.833	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n16_snr_10.wav	 1.998	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n16_snr_10.wav	 2.459	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n16_snr_15.wav	 2.337	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n16_snr_15.wav	 2.723	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n16_snr_5.wav	 1.752	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n16_snr_5.wav	 2.163	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n17_snr_0.wav	 1.478	 0.000	 0	 16000	-0.0040
 enhanced_f2_4_x-c2161_n17_snr_0.wav	 1.746	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n17_snr_10.wav	 1.908	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n17_snr_10.wav	 2.413	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n17_snr_15.wav	 2.236	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n17_snr_15.wav	 2.674	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n17_snr_5.wav	 1.669	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n17_snr_5.wav	 2.112	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n28_snr_0.wav	 1.698	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n28_snr_0.wav	 2.051	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n28_snr_10.wav	 2.241	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n28_snr_10.wav	 2.717	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n28_snr_15.wav	 2.562	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n28_snr_15.wav	 2.991	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n28_snr_5.wav	 1.926	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n28_snr_5.wav	 2.412	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n29_snr_0.wav	 1.450	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n29_snr_0.wav	 1.982	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n29_snr_10.wav	 2.120	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n29_snr_10.wav	 2.652	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n29_snr_15.wav	 2.442	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n29_snr_15.wav	 2.901	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n29_snr_5.wav	 1.757	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n29_snr_5.wav	 2.354	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n68_snr_0.wav	 1.473	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n68_snr_0.wav	 2.014	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n68_snr_10.wav	 2.045	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n68_snr_10.wav	 2.583	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n68_snr_15.wav	 2.384	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n68_snr_15.wav	 2.812	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n68_snr_5.wav	 1.734	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n68_snr_5.wav	 2.318	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n69_snr_0.wav	 1.290	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n69_snr_0.wav	 1.935	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n69_snr_10.wav	 1.848	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n69_snr_10.wav	 2.480	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n69_snr_15.wav	 2.216	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n69_snr_15.wav	 2.749	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n69_snr_5.wav	 1.541	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n69_snr_5.wav	 2.211	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n77_snr_0.wav	 1.675	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n77_snr_0.wav	 1.705	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n77_snr_10.wav	 2.282	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n77_snr_10.wav	 2.410	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n77_snr_15.wav	 2.626	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n77_snr_15.wav	 2.728	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n77_snr_5.wav	 1.971	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n77_snr_5.wav	 2.081	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n78_snr_0.wav	 0.922	 0.000	 0	 16000	-0.5880
 enhanced_f2_4_x-c2161_n78_snr_0.wav	 1.775	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n78_snr_10.wav	 2.306	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n78_snr_10.wav	 2.413	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n78_snr_15.wav	 2.636	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n78_snr_15.wav	 2.760	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_n78_snr_5.wav	 2.008	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_n78_snr_5.wav	 2.071	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_STATION_ch01_snr_0.wav	 1.560	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_STATION_ch01_snr_0.wav	 2.132	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_STATION_ch01_snr_10.wav	 2.363	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_STATION_ch01_snr_10.wav	 2.800	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_STATION_ch01_snr_15.wav	 2.726	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_STATION_ch01_snr_15.wav	 3.093	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_STATION_ch01_snr_5.wav	 1.954	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_STATION_ch01_snr_5.wav	 2.479	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_STO_16k_ch01_snr_0.wav	 1.392	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_STO_16k_ch01_snr_0.wav	 1.829	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_STO_16k_ch01_snr_10.wav	 2.144	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_STO_16k_ch01_snr_10.wav	 2.574	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_STO_16k_ch01_snr_15.wav	 2.541	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_STO_16k_ch01_snr_15.wav	 2.915	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_STO_16k_ch01_snr_5.wav	 1.736	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_STO_16k_ch01_snr_5.wav	 2.197	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_TER_16k_ch01_snr_0.wav	 1.792	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_TER_16k_ch01_snr_0.wav	 2.165	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_TER_16k_ch01_snr_10.wav	 2.529	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_TER_16k_ch01_snr_10.wav	 2.902	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_TER_16k_ch01_snr_15.wav	 2.902	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_TER_16k_ch01_snr_15.wav	 3.207	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_TER_16k_ch01_snr_5.wav	 2.150	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_TER_16k_ch01_snr_5.wav	 2.513	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_WAY_16k_ch01_snr_0.wav	 2.860	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_WAY_16k_ch01_snr_0.wav	 3.270	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_WAY_16k_ch01_snr_10.wav	 3.367	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_WAY_16k_ch01_snr_10.wav	 3.499	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_WAY_16k_ch01_snr_15.wav	 3.529	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_WAY_16k_ch01_snr_15.wav	 3.527	 0.000	 0	 16000	0.0000
 noisy_f2_4_x-c2161_WAY_16k_ch01_snr_5.wav	 3.148	 0.000	 0	 16000	0.0000
 enhanced_f2_4_x-c2161_WAY_16k_ch01_snr_5.wav	 3.415	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_ARK_16k_ch01_snr_0.wav	 2.778	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_ARK_16k_ch01_snr_0.wav	 3.040	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_ARK_16k_ch01_snr_10.wav	 3.342	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_ARK_16k_ch01_snr_10.wav	 3.361	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_ARK_16k_ch01_snr_15.wav	 3.571	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_ARK_16k_ch01_snr_15.wav	 3.462	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_ARK_16k_ch01_snr_5.wav	 3.073	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_ARK_16k_ch01_snr_5.wav	 3.245	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_CAR_16k_ch01_snr_0.wav	 3.449	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_CAR_16k_ch01_snr_0.wav	 3.415	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_CAR_16k_ch01_snr_10.wav	 3.953	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_CAR_16k_ch01_snr_10.wav	 3.494	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_CAR_16k_ch01_snr_15.wav	 4.110	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_CAR_16k_ch01_snr_15.wav	 3.497	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_CAR_16k_ch01_snr_5.wav	 3.733	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_CAR_16k_ch01_snr_5.wav	 3.464	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_HEN_16k.ch01_snr_0.wav	 2.483	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_HEN_16k.ch01_snr_0.wav	 2.779	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_HEN_16k.ch01_snr_10.wav	 3.100	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_HEN_16k.ch01_snr_10.wav	 3.209	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_HEN_16k.ch01_snr_15.wav	 3.332	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_HEN_16k.ch01_snr_15.wav	 3.399	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_HEN_16k.ch01_snr_5.wav	 2.792	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_HEN_16k.ch01_snr_5.wav	 3.016	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_ING_16k_ch01_snr_0.wav	 2.513	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_ING_16k_ch01_snr_0.wav	 2.367	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_ING_16k_ch01_snr_10.wav	 3.097	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_ING_16k_ch01_snr_10.wav	 2.961	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_ING_16k_ch01_snr_15.wav	 3.326	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_ING_16k_ch01_snr_15.wav	 3.225	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_ING_16k_ch01_snr_5.wav	 2.820	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_ING_16k_ch01_snr_5.wav	 2.664	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n16_snr_0.wav	 2.060	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n16_snr_0.wav	 2.080	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n16_snr_10.wav	 2.319	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n16_snr_10.wav	 2.727	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n16_snr_15.wav	 2.623	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n16_snr_15.wav	 2.974	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n16_snr_5.wav	 2.150	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n16_snr_5.wav	 2.347	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n17_snr_0.wav	 1.794	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n17_snr_0.wav	 1.964	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n17_snr_10.wav	 2.100	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n17_snr_10.wav	 2.592	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n17_snr_15.wav	 2.432	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n17_snr_15.wav	 2.844	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n17_snr_5.wav	 1.890	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n17_snr_5.wav	 2.279	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n28_snr_0.wav	 2.269	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n28_snr_0.wav	 2.516	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n28_snr_10.wav	 2.575	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n28_snr_10.wav	 3.009	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n28_snr_15.wav	 2.848	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n28_snr_15.wav	 3.162	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n28_snr_5.wav	 2.382	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n28_snr_5.wav	 2.764	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n29_snr_0.wav	 1.952	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n29_snr_0.wav	 2.232	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n29_snr_10.wav	 2.513	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n29_snr_10.wav	 2.842	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n29_snr_15.wav	 2.802	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n29_snr_15.wav	 3.040	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n29_snr_5.wav	 2.223	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n29_snr_5.wav	 2.576	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n68_snr_0.wav	 1.666	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n68_snr_0.wav	 2.191	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n68_snr_10.wav	 2.250	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n68_snr_10.wav	 2.772	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n68_snr_15.wav	 2.584	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n68_snr_15.wav	 3.017	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n68_snr_5.wav	 1.930	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n68_snr_5.wav	 2.493	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n69_snr_0.wav	 1.601	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n69_snr_0.wav	 1.973	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n69_snr_10.wav	 2.170	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n69_snr_10.wav	 2.557	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n69_snr_15.wav	 2.512	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n69_snr_15.wav	 2.859	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n69_snr_5.wav	 1.852	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n69_snr_5.wav	 2.262	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n77_snr_0.wav	 2.233	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n77_snr_0.wav	 2.360	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n77_snr_10.wav	 2.580	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n77_snr_10.wav	 2.952	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n77_snr_15.wav	 2.851	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n77_snr_15.wav	 3.252	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n77_snr_5.wav	 2.339	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n77_snr_5.wav	 2.539	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n78_snr_0.wav	 1.778	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n78_snr_0.wav	 2.452	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n78_snr_10.wav	 2.703	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n78_snr_10.wav	 3.104	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n78_snr_15.wav	 2.949	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n78_snr_15.wav	 3.299	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_n78_snr_5.wav	 2.509	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_n78_snr_5.wav	 2.741	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_STATION_ch01_snr_0.wav	 2.072	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_STATION_ch01_snr_0.wav	 2.500	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_STATION_ch01_snr_10.wav	 2.737	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_STATION_ch01_snr_10.wav	 3.134	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_STATION_ch01_snr_15.wav	 3.022	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_STATION_ch01_snr_15.wav	 3.327	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_STATION_ch01_snr_5.wav	 2.421	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_STATION_ch01_snr_5.wav	 2.849	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_STO_16k_ch01_snr_0.wav	 1.902	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_STO_16k_ch01_snr_0.wav	 2.178	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_STO_16k_ch01_snr_10.wav	 2.465	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_STO_16k_ch01_snr_10.wav	 2.828	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_STO_16k_ch01_snr_15.wav	 2.758	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_STO_16k_ch01_snr_15.wav	 3.104	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_STO_16k_ch01_snr_5.wav	 2.160	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_STO_16k_ch01_snr_5.wav	 2.530	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_TER_16k_ch01_snr_0.wav	 2.310	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_TER_16k_ch01_snr_0.wav	 2.643	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_TER_16k_ch01_snr_10.wav	 2.858	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_TER_16k_ch01_snr_10.wav	 3.177	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_TER_16k_ch01_snr_15.wav	 3.120	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_TER_16k_ch01_snr_15.wav	 3.309	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_TER_16k_ch01_snr_5.wav	 2.596	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_TER_16k_ch01_snr_5.wav	 2.919	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_WAY_16k_ch01_snr_0.wav	 3.122	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_WAY_16k_ch01_snr_0.wav	 3.301	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_WAY_16k_ch01_snr_10.wav	 3.540	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_WAY_16k_ch01_snr_10.wav	 3.479	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_WAY_16k_ch01_snr_15.wav	 3.665	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_WAY_16k_ch01_snr_15.wav	 3.487	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1151_WAY_16k_ch01_snr_5.wav	 3.371	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1151_WAY_16k_ch01_snr_5.wav	 3.442	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1375_ARK_16k_ch01_snr_0.wav	 2.560	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1375_ARK_16k_ch01_snr_0.wav	 2.962	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1375_ARK_16k_ch01_snr_10.wav	 3.174	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1375_ARK_16k_ch01_snr_10.wav	 3.310	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1375_ARK_16k_ch01_snr_15.wav	 3.375	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1375_ARK_16k_ch01_snr_15.wav	 3.410	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1375_ARK_16k_ch01_snr_5.wav	 2.905	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1375_ARK_16k_ch01_snr_5.wav	 3.140	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1375_CAR_16k_ch01_snr_0.wav	 3.289	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1375_CAR_16k_ch01_snr_0.wav	 3.358	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1375_CAR_16k_ch01_snr_10.wav	 3.898	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1375_CAR_16k_ch01_snr_10.wav	 3.442	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1375_CAR_16k_ch01_snr_15.wav	 4.115	 0.000	 0	 16000	0.0000
 enhanced_m1_3_t-c1375_CAR_16k_ch01_snr_15.wav	 3.432	 0.000	 0	 16000	0.0000
 noisy_m1_3_t-c1375_CAR_16k_ch01_snr_5.wav	 3.640	 0.000	 0	 16000	0.0000
